bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_id,language_id,publisher_id
30337,Midnight Predator,Amelia Atwater-Rhodes,4.02,0440237971,9780440237976,eng,256,8039,177,12/9/2003,Laurel Leaf Library,6550,1,789
30340,The Pound Era,Hugh Kenner,4.37,0520024273,9780520024274,eng,624,614,29,9/18/1973,University of California Press,2020,1,240
30343,Ricochet,Sandra Brown,3.97,1416532358,9781416532354,eng,400,15225,544,1/2/2007,Simon & Schuster,6078,1,89
30347,The Alibi,Sandra Brown,4.04,0446618675,9780446618670,eng,564,20164,523,11/1/2006,Hachette Books,6078,1,321
30348,A Whole New Light,Sandra Brown,3.55,055329783X,9780553297836,eng,227,2955,203,8/26/2008,Bantam (Fanfare Imprint),6078,1,1593
30349,Where There's Smoke,Sandra Brown,3.97,0446600342,9780446600347,eng,512,5861,230,5/1/1994,Grand Central Publishing (Formerly Warner Books),6078,1,1594
30351,22 Indigo Place,Sandra Brown,3.63,0553290851,9780553290851,eng,200,2537,79,2/25/1997,Bantam (Fanfare),6078,1,1595
30352,Led Astray (Hellraisers  #1),Erin St. Claire,3.76,0778321584,9780778321583,eng,240,2647,143,2/22/2005,Mira books,6551,1,60
30352,Led Astray (Hellraisers  #1),Sandra Brown,3.76,0778321584,9780778321583,eng,240,2647,143,2/22/2005,Mira books,6078,1,60
30353,Tidings of Great Joy,Sandra Brown,3.62,0553576003,9780553576009,eng,231,1707,74,11/2/1999,Bantam,6078,1,125
30354,A Secret Splendor,Erin St. Claire,3.66,077832284X,9780778322849,eng,280,1328,32,2/28/2006,Mira books,6551,1,60
30354,A Secret Splendor,Sandra Brown,3.66,077832284X,9780778322849,eng,280,1328,32,2/28/2006,Mira books,6078,1,60
30355,Love Beyond Reason,Rachel Ryan,3.64,0446616834,9780446616836,eng,272,1822,90,4/1/2005,Grand Central Publishing,6552,1,295
30355,Love Beyond Reason,Sandra Brown,3.64,0446616834,9780446616836,eng,272,1822,90,4/1/2005,Grand Central Publishing,6078,1,295
30357,Words of Silk,Erin St. Claire,3.56,0446614165,9780446614160,eng,224,2677,136,4/1/2005,Grand Central Publishing,6551,1,295
30357,Words of Silk,Sandra Brown,3.56,0446614165,9780446614160,eng,224,2677,136,4/1/2005,Grand Central Publishing,6078,1,295
30358,Two Alone,Erin St. Claire,3.7,0778324311,9780778324317,eng,282,2155,142,2/27/2007,Mira books,6551,1,60
30358,Two Alone,Sandra Brown,3.7,0778324311,9780778324317,eng,282,2155,142,2/27/2007,Mira books,6078,1,60
30361,Not Even for Love,Erin St. Claire,3.49,044661291X,9780446612913,eng,208,1705,95,4/1/2004,Grand Central Publishing,6551,1,295
30361,Not Even for Love,Sandra Brown,3.49,044661291X,9780446612913,eng,208,1705,95,4/1/2004,Grand Central Publishing,6078,1,295
30362,Charade,Sandra Brown,3.94,0446601853,9780446601856,eng,496,6044,250,7/1/1995,Hachette Books,6078,1,321
30363,Exclusive,Sandra Brown,3.97,0446604232,9780446604239,eng,496,5852,342,7/1/1997,Grand Central Publishing,6078,1,295
30364,Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,0553576011,9780553576016,eng,225,2592,80,2/29/2000,Bantam,6078,1,125
30365,The Thrill of Victory,Erin St. Claire,3.62,1551666723,9781551666723,eng,240,1097,56,2/21/2003,Mira,6551,1,1467
30365,The Thrill of Victory,Sandra Brown,3.62,1551666723,9781551666723,eng,240,1097,56,2/21/2003,Mira,6078,1,1467
30366,Heaven's Price,Sandra Brown,3.54,0553571575,9780553571578,eng,240,1828,58,11/1/1995,Bantam (Fanfare Imprint),6078,1,1593
30367,Riley in the Morning,Sandra Brown,3.44,9792234799,9789792234794,eng,224,2268,49,11/27/2008,Gramedia Pustaka Utama,6078,1,1596
30368,The Rana Look,Sandra Brown,3.51,0553576054,9780553576054,eng,256,2437,96,12/2/2003,Bantam,6078,1,125
30370,Texas! Sage (Texas! Tyler Family Saga  #3),Sandra Brown,4.02,0553295004,9780553295009,eng,352,6114,195,2/1/1992,Bantam,6078,1,125
30371,Temperatures Rising,Sandra Brown,3.45,0553804081,9780553804089,eng,214,2059,80,11/28/2006,Bantam Books (NY),6078,1,154
30373,A Kiss Remembered,Erin St. Claire,3.47,0446612618,9780446612616,eng,224,3667,164,4/1/2003,Grand Central Publishing,6551,1,295
30373,A Kiss Remembered,Sandra Brown,3.47,0446612618,9780446612616,eng,224,3667,164,4/1/2003,Grand Central Publishing,6078,1,295
30376,Adam's Fall (Mason Sisters  #2),Sandra Brown,3.74,0553567683,9780553567687,eng,208,3065,94,11/27/2001,Bantam,6078,1,125
30379,Seduction by Design,Erin St. Claire,3.56,0446603104,9780446603102,eng,224,2882,116,3/1/2002,Grand Central Publishing (Formerly Warner Books),6551,1,1594
30379,Seduction by Design,Sandra Brown,3.56,0446603104,9780446603102,eng,224,2882,116,3/1/2002,Grand Central Publishing (Formerly Warner Books),6078,1,1594
30380,Prime Time,Rachel Ryan,3.58,0446364290,9780446364294,eng,256,2005,60,9/1/1995,Grand Central Publishing,6552,1,295
30380,Prime Time,Sandra Brown,3.58,0446364290,9780446364294,eng,256,2005,60,9/1/1995,Grand Central Publishing,6078,1,295
30382,Tiger Prince,Erin St. Claire,3.78,155166531X,9781551665313,eng,304,2275,75,9/24/1999,Mira,6551,1,1467
30382,Tiger Prince,Sandra Brown,3.78,155166531X,9781551665313,eng,304,2275,75,9/24/1999,Mira,6078,1,1467
30383,Best Kept Secrets,Sandra Brown,3.77,0446533289,9780446533287,eng,480,5805,298,11/3/2003,Hachette Books,6078,1,321
30384,Tomorrow's Promise,Sandra Brown,3.71,1551666014,9781551666013,eng,304,1764,69,5/25/2000,Mira,6078,1,1467
30385,Sweet Anger,Erin St. Claire,3.59,0446603082,9780446603089,eng,320,2288,86,1/1/1999,Vision,6551,1,395
30385,Sweet Anger,Sandra Brown,3.59,0446603082,9780446603089,eng,320,2288,86,1/1/1999,Vision,6078,1,395
30386,Demon Rumm,Sandra Brown,3.35,0553576070,9780553576078,eng,230,3122,144,11/29/2005,Bantam,6078,1,125
30387,Breakfast in Bed (Bed & Breakfast #1),Sandra Brown,3.54,0553571583,9780553571585,eng,240,53,6,11/4/1996,Fanfare,6078,1,1597
30390,Above and Beyond,Erin St. Claire,3.73,077832026X,9780778320265,eng,240,2149,87,2/23/2004,Mira books,6551,1,60
30390,Above and Beyond,Sandra Brown,3.73,077832026X,9780778320265,eng,240,2149,87,2/23/2004,Mira books,6078,1,60
30391,Fanta C (Mason Sisters  #1),Sandra Brown,3.62,0553562746,9780553562743,eng,256,2317,63,1/21/1997,Fanfare,6078,1,1597
30392,Relentless Desire,Sandra Brown,3.63,0515068705,9780515068702,eng,183,22,4,12/31/1983,Jove Books,6078,1,309
30394,Sunny Chandler's Return,Sandra Brown,3.59,0553576062,9780553576061,eng,256,2973,138,11/23/2004,Bantam,6078,1,125
30397,Sandra Brown: Three Complete Novels (Best Kept Secrets  Mirror Image  and Slow Heat in Heaven),Sandra Brown,4.21,0517077744,9780517077740,eng,784,343,5,4/14/1992,Wings,6078,1,389
30398,The Devil's Own (Hellraiser #2),Erin St. Claire,3.78,1551667932,9781551667935,eng,240,65,9,2/22/2001,Mira,6551,1,1467
30398,The Devil's Own (Hellraiser #2),Sandra Brown,3.78,1551667932,9781551667935,eng,240,65,9,2/22/2001,Mira,6078,1,1467
30399,The Switch,Sandra Brown,3.92,0749932554,9780749932558,eng,576,9295,478,9/6/2001,Piatkus Books,6078,1,741
30403,Play Dirty,Sandra Brown,3.92,0743289358,9780743289351,eng,404,9552,627,8/14/2007,Simon & Schuster,6078,1,89
30410,A Secret Splendor,Erin St. Claire,3.66,1551660954,9781551660950,eng,297,18,2,1/1/1996,Mira (Mills and Boon),6551,1,1598
30410,A Secret Splendor,Sandra Brown,3.66,1551660954,9781551660950,eng,297,18,2,1/1/1996,Mira (Mills and Boon),6078,1,1598
30411,Texas! Trilogy,Sandra Brown,4.29,0385424701,9780385424707,eng,600,949,39,4/1/1992,Doubleday Books,6078,1,204
30413,Betrogen,Sandra Brown,3.92,3764501359,9783764501358,ger,512,5,0,2/1/2003,Blanvalet Verlag GmbH,6078,7,1599
30415,Tempest in Eden,Sandra Brown,3.48,0446616818,9780446616812,eng,229,1560,57,4/1/2005,Warner Books,6078,1,253
30417,The Killing of Monday Brown,Sandra West Prowell,3.45,0553569694,9780553569698,eng,320,92,11,7/1/1996,Bantam,6553,1,125
30423,Un nuevo amanecer,Sandra Brown,3.98,1400001048,9781400001040,spa,560,3,1,1/22/2002,Plaza y Janés,6078,3,143
30423,Un nuevo amanecer,Delia Mateovich,3.98,1400001048,9781400001040,spa,560,3,1,1/22/2002,Plaza y Janés,6554,3,143
30429,Fanta C (Loveswept   #217),Sandra Brown,3.62,0553218360,9780553218367,eng,192,12,1,10/1/1987,Loveswept,6078,1,1600
30432,Anhelos ocultos,Laura Jordan,3.94,8401505534,9788401505539,spa,380,32,8,3/27/1996,Cisne,6555,3,1601
30432,Anhelos ocultos,Sandra Brown,3.94,8401505534,9788401505539,spa,380,32,8,3/27/1996,Cisne,6078,3,1601
30432,Anhelos ocultos,Camino Estañ Requeni,3.94,8401505534,9788401505539,spa,380,32,8,3/27/1996,Cisne,6556,3,1601
30446,Schöne Lügen,Rachel Ryan,3.6,3442354994,9783442354993,ger,255,13,1,9/1/2001,Goldmann,6552,7,1434
30446,Schöne Lügen,Sandra Brown,3.6,3442354994,9783442354993,ger,255,13,1,9/1/2001,Goldmann,6078,7,1434
30458,Yesterday  I Cried,Iyanla Vanzant,4.23,0684867486,9780684867489,eng,304,2311,151,3/2/2000,Atria Books,6557,1,74
30474,The Communist Manifesto,Karl Marx,3.55,0140447571,9780140447576,eng,288,75488,2716,6/27/2002,Penguin Classics,6558,1,53
30474,The Communist Manifesto,Friedrich Engels,3.55,0140447571,9780140447576,eng,288,75488,2716,6/27/2002,Penguin Classics,6559,1,53
30474,The Communist Manifesto,Gareth Stedman Jones,3.55,0140447571,9780140447576,eng,288,75488,2716,6/27/2002,Penguin Classics,6560,1,53
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Bob Blaisdell,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,4693,1,58
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Karl Marx,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,6558,1,58
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Jean-Paul Marat,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,6561,1,58
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Tom Paine,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,6562,1,58
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Mao Zedong,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,2494,1,58
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Mahatma Gandhi,3.85,0486424650,9780486424651,eng,284,311,18,1/15/2003,Dover Publications,6563,1,58
30476,The Communist Manifesto with Related Documents,Karl Marx,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,Bedford,6558,1,1602
30476,The Communist Manifesto with Related Documents,Karl Marx,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,St. Martin's,6558,1,1603
30476,The Communist Manifesto with Related Documents,Friedrich Engels,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,Bedford,6559,1,1602
30476,The Communist Manifesto with Related Documents,Friedrich Engels,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,St. Martin's,6559,1,1603
30476,The Communist Manifesto with Related Documents,John E. Toews,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,Bedford,6564,1,1602
30476,The Communist Manifesto with Related Documents,John E. Toews,3.55,0312157118,9780312157111,eng,184,97,5,2/28/1999,St. Martin's,6564,1,1603
30477,The Communist Manifesto,Karl Marx,3.55,1931859256,9781931859257,eng,221,138,20,10/1/2005,Haymarket Books,6558,1,675
30477,The Communist Manifesto,Friedrich Engels,3.55,1931859256,9781931859257,eng,221,138,20,10/1/2005,Haymarket Books,6559,1,675
30477,The Communist Manifesto,Phil Gasper,3.55,1931859256,9781931859257,eng,221,138,20,10/1/2005,Haymarket Books,6565,1,675
30480,The Communist Manifesto,Karl Marx,3.55,1599869950,9781599869957,eng,88,138,18,12/26/2005,Filiquarian Publishing  LLC.,6558,1,116
30480,The Communist Manifesto,Friedrich Engels,3.55,1599869950,9781599869957,eng,88,138,18,12/26/2005,Filiquarian Publishing  LLC.,6559,1,116
30482,The Communist Manifesto and Other Writings,Karl Marx,3.65,1593083750,9781593083755,eng,224,26,0,10/1/2005,Barnes & Noble,6558,1,59
30482,The Communist Manifesto and Other Writings,Friedrich Engels,3.65,1593083750,9781593083755,eng,224,26,0,10/1/2005,Barnes & Noble,6559,1,59
30482,The Communist Manifesto and Other Writings,Martin Puchner,3.65,1593083750,9781593083755,eng,224,26,0,10/1/2005,Barnes & Noble,6566,1,59
30488,The Communist Manifesto,Karl Marx,3.55,0717802418,9780717802418,eng,48,733,55,6/1/1948,International Publishers (NYC),6558,1,405
30488,The Communist Manifesto,Friedrich Engels,3.55,0717802418,9780717802418,eng,48,733,55,6/1/1948,International Publishers (NYC),6559,1,405
30488,The Communist Manifesto,Samuel Moore,3.55,0717802418,9780717802418,eng,48,733,55,6/1/1948,International Publishers (NYC),6567,1,405
30491,The Communist Manifesto (Great Ideas),Karl Marx,3.55,014303751X,9780143037514,eng,128,251,13,5/30/2006,Penguin Books,6558,1,55
30491,The Communist Manifesto (Great Ideas),Gareth Stedman Jones,3.55,014303751X,9780143037514,eng,128,251,13,5/30/2006,Penguin Books,6560,1,55
30491,The Communist Manifesto (Great Ideas),Friedrich Engels,3.55,014303751X,9780143037514,eng,128,251,13,5/30/2006,Penguin Books,6559,1,55
30510,Paula Spencer,Roddy Doyle,3.78,0670038164,9780670038169,eng,281,1956,186,1/1/2007,Viking Books,1180,1,275
30512,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,2264022442,9782264022448,eng,307,17042,586,6/4/1998,Editions 10,1180,1,862
30512,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,2264022442,9782264022448,eng,307,17042,586,6/4/1998,18,1180,1,863
30515,Introducing Sartre (Introducing... S.),Philip Thody,3.58,1840466723,9781840466720,eng,176,53,9,4/24/2002,Icon Books,3783,1,1327
30515,Introducing Sartre (Introducing... S.),Howard Read,3.58,1840466723,9781840466720,eng,176,53,9,4/24/2002,Icon Books,6568,1,1327
30517,Colonialism and Neocolonialism,Jean-Paul Sartre,3.79,041537846X,9780415378468,eng,252,137,11,3/29/2006,Routledge Classics,669,1,904
30517,Colonialism and Neocolonialism,Azzedine Haddour,3.79,041537846X,9780415378468,eng,252,137,11,3/29/2006,Routledge Classics,6569,1,904
30518,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,Hazel Rowley,4.11,0060520590,9780060520595,eng,432,108,16,10/4/2005,Harper Paperbacks,6570,1,26
30523,Jean-Paul Sartre: (The Giants of Philosophy),John Compton,3.86,0786169427,9780786169429,eng,3,57,4,4/1/2006,Knowledge Products,6571,1,1604
30523,Jean-Paul Sartre: (The Giants of Philosophy),Charlton Heston,3.86,0786169427,9780786169429,eng,3,57,4,4/1/2006,Knowledge Products,1270,1,1604
30528,Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant,3.64,0520240782,9780520240780,eng,124,435,24,1/15/2004,University of California Press,4273,1,240
30528,Observations on the Feeling of the Beautiful and Sublime,John T. Goldthwait,3.64,0520240782,9780520240780,eng,124,435,24,1/15/2004,University of California Press,6572,1,240
30529,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Edmund Burke,3.76,0192835807,9780192835802,eng,208,1239,54,11/19/1998,Oxford University Press,6573,1,131
30529,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Adam Phillips,3.76,0192835807,9780192835802,eng,208,1239,54,11/19/1998,Oxford University Press,6574,1,131
30535,American Sublime: Poems,Elizabeth Alexander,3.8,1555974325,9781555974329,eng,96,196,22,10/1/2005,Graywolf Press,6575,1,1275
30536,Beauty and the Contemporary Sublime,Jeremy Gilbert-Rolfe,3.56,1581150377,9781581150377,eng,180,39,5,12/1/1999,Allworth,6576,1,1605
30537,Cigarettes Are Sublime,Richard Klein,3.81,0822316412,9780822316411,eng,232,138,18,1/20/1995,Duke University Press Books,6577,1,334
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek,3.72,0295979259,9780295979250,eng,56,275,22,4/1/2000,University of Washington Press,4404,1,557
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Marek Wieczorek,3.72,0295979259,9780295979250,eng,56,275,22,4/1/2000,University of Washington Press,6578,1,557
30551,Why Orwell Matters,Christopher Hitchens,3.93,0465030505,9780465030507,eng,211,2852,188,9/11/2003,Basic Books (AZ),1037,1,156
30557,Shooting an Elephant,George Orwell,4.12,0141187395,9780141187396,eng,368,7029,255,6/5/2003,Penguin Books,1499,1,55
30561,Ape and Essence,Aldous Huxley,3.76,0929587782,9780929587783,eng,222,3733,197,8/25/1992,Ivan R. Dee Publisher,1396,1,532
30562,Complete Essays 1  1920-25,Aldous Huxley,4.33,1566633222,9781566633222,eng,480,16,2,10/30/2000,Ivan R. Dee  Publisher,1396,1,1606
30562,Complete Essays 1  1920-25,Robert S. Baker,4.33,1566633222,9781566633222,eng,480,16,2,10/30/2000,Ivan R. Dee  Publisher,6579,1,1606
30562,Complete Essays 1  1920-25,James Sexton,4.33,1566633222,9781566633222,eng,480,16,2,10/30/2000,Ivan R. Dee  Publisher,6580,1,1606
30567,The Mottled Lizard,Elspeth Huxley,4.01,014005958X,9780140059588,eng,334,311,29,3/25/1986,Penguin Books,1401,1,55
30569,Complete Essays 4  1936-38,Aldous Huxley,4.29,156663394X,9781566633949,eng,416,7,2,11/5/2001,Ivan R. Dee,1396,1,1607
30569,Complete Essays 4  1936-38,Robert S. Baker,4.29,156663394X,9781566633949,eng,416,7,2,11/5/2001,Ivan R. Dee,6579,1,1607
30569,Complete Essays 4  1936-38,James Sexton,4.29,156663394X,9781566633949,eng,416,7,2,11/5/2001,Ivan R. Dee,6580,1,1607
30574,Plato in 90 Minutes,Paul Strathern,3.23,1566631270,9781566631273,eng,89,515,63,9/1/1996,Ivan R. Dee Publisher,6581,1,532
30575,The Atlantis Dialogue,Plato,3.77,0938497154,9780938497158,eng,46,34,3,1/1/2001,Shepard Publications,383,1,1608
30575,The Atlantis Dialogue,Aaron Shepard,3.77,0938497154,9780938497158,eng,46,34,3,1/1/2001,Shepard Publications,6582,1,1608
30575,The Atlantis Dialogue,Benjamin Jowett,3.77,0938497154,9780938497158,eng,46,34,3,1/1/2001,Shepard Publications,386,1,1608
30580,Cancer Ward,Aleksandr Solzhenitsyn,4.21,0679601635,9780679601630,eng,536,79,10,6/13/1995,Modern Library,4070,1,260
30580,Cancer Ward,Nicholas Bethell,4.21,0679601635,9780679601630,eng,536,79,10,6/13/1995,Modern Library,6583,1,260
30580,Cancer Ward,David Burg,4.21,0679601635,9780679601630,eng,536,79,10,6/13/1995,Modern Library,6584,1,260
30585,Despair,Vladimir Nabokov,3.92,014118454X,9780141184548,eng,163,197,23,11/30/2000,Penguin Classics,1071,1,53
30586,Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,3.73,0375507159,9780375507151,eng,256,70,12,12/18/2007,Random House,6585,1,6
30587,Inconceivable: A Woman's Triumph Over Despair and Statistics,Julia Indichova,3.83,0767908201,9780767908207,eng,224,170,25,10/9/2001,Harmony,6586,1,657
30587,Inconceivable: A Woman's Triumph Over Despair and Statistics,Christiane Northrup,3.83,0767908201,9780767908207,eng,224,170,25,10/9/2001,Harmony,2001,1,657
30590,Diary of a Man in Despair,Friedrich Reck-Malleczewen,4.24,1590175867,9781590175866,eng,264,34,5,2/12/2013,New York Review of Books,6587,1,221
30590,Diary of a Man in Despair,Paul Rubens,4.24,1590175867,9781590175866,eng,264,34,5,2/12/2013,New York Review of Books,6588,1,221
30590,Diary of a Man in Despair,Richard J. Evans,4.24,1590175867,9781590175866,eng,264,34,5,2/12/2013,New York Review of Books,6589,1,221
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin Gilbert,4.25,0395419182,9780395419182,eng,1438,19,1,9/1/1988,Houghton Mifflin,2280,1,11
30593,Pnin,Vladimir Nabokov,3.9,1400041988,9781400041985,eng,143,13925,848,4/6/2004,Everymans Library,1071,1,109
30593,Pnin,David Lodge,3.9,1400041988,9781400041985,eng,143,13925,848,4/6/2004,Everymans Library,6590,1,109
30597,The Hunchback of Notre-Dame,Victor Hugo,4.0,0451527887,9780451527882,eng,510,140529,2558,4/10/2001,Signet Classics,5498,1,130
30597,The Hunchback of Notre-Dame,Walter J. Cobb,4.0,0451527887,9780451527882,eng,510,140529,2558,4/10/2001,Signet Classics,6591,1,130
30598,The Hunchback of Notre-Dame,Victor Hugo,4.0,034547242X,9780345472427,eng,534,140,22,11/2/2004,Modern Library,5498,1,260
30598,The Hunchback of Notre-Dame,Catherine Liu,4.0,034547242X,9780345472427,eng,534,140,22,11/2/2004,Modern Library,6592,1,260
30598,The Hunchback of Notre-Dame,Elizabeth Mccracken,4.0,034547242X,9780345472427,eng,534,140,22,11/2/2004,Modern Library,6593,1,260
30602,The Art of the Hunchback of Notre Dame,Stephen Rebello,4.44,078686334X,9780786863341,eng,192,7,1,11/21/1997,Disney Editions,3689,1,1609
30602,The Art of the Hunchback of Notre Dame,Walt Disney Company,4.44,078686334X,9780786863341,eng,192,7,1,11/21/1997,Disney Editions,1597,1,1609
30606,Art and Culture: Critical Essays,Clement Greenberg,3.9,0807066818,9780807066812,eng,288,472,15,6/1/1971,Beacon Press,6594,1,451
30606,Art and Culture: Critical Essays,Janice Horne,3.9,0807066818,9780807066812,eng,288,472,15,6/1/1971,Beacon Press,6595,1,451
30616,Readings for Meditation and Reflection,C.S. Lewis,4.32,0060652853,9780060652852,eng,176,272,27,1/5/1996,HarperOne,2819,1,158
30616,Readings for Meditation and Reflection,Walter Hooper,4.32,0060652853,9780060652852,eng,176,272,27,1/5/1996,HarperOne,4117,1,158
30621,C.S. Lewis and the Catholic Church,Joseph Pearce,3.88,0898709792,9780898709797,eng,175,165,17,3/17/2004,Ignatius Press,4520,1,157
30622,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,C.S. Lewis,4.36,0060727632,9780060727635,eng,1072,121,21,6/29/2004,HarperOne,2819,1,158
30622,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,Walter Hooper,4.36,0060727632,9780060727635,eng,1072,121,21,6/29/2004,HarperOne,4117,1,158
30626,Letters to Children,C.S. Lewis,4.19,0805420436,9780805420432,eng,128,1634,134,3/31/1999,B&H Publishing Group,2819,1,1359
30626,Letters to Children,Lyle Wesley Dorsett,4.19,0805420436,9780805420432,eng,128,1634,134,3/31/1999,B&H Publishing Group,6596,1,1359
30626,Letters to Children,Marjorie Lamp Mead,4.19,0805420436,9780805420432,eng,128,1634,134,3/31/1999,B&H Publishing Group,6597,1,1359
30626,Letters to Children,Douglas Gresham,4.19,0805420436,9780805420432,eng,128,1634,134,3/31/1999,B&H Publishing Group,6598,1,1359
30629,Cartas del diablo a su sobrino,C.S. Lewis,4.22,006114004X,9780061140044,spa,144,409,54,3/14/2006,HarperOne,2819,3,158
30629,Cartas del diablo a su sobrino,Miguel Marias,4.22,006114004X,9780061140044,spa,144,409,54,3/14/2006,HarperOne,6599,3,158
30633,The Four Loves,C.S. Lewis,4.14,0006280897,9780006280897,eng,170,34681,1084,6/5/2002,HarperCollinsPublishers,2819,1,121
30634,What Christians Believe,C.S. Lewis,4.24,0060761539,9780060761530,eng,98,566,73,2/22/2005,HarperOne,2819,1,158
30635,C. S. Lewis: Life  Works  and Legacy,Bruce L. Edwards,4.43,0275991164,9780275991166,eng,1416,6,0,4/30/2007,Praeger,6600,1,1610
30635,C. S. Lewis: Life  Works  and Legacy,Diana Pavlac Glyer,4.43,0275991164,9780275991166,eng,1416,6,0,4/30/2007,Praeger,6601,1,1610
30639,Mere Christianity: Abolition of Man (Bonus Feature),C.S. Lewis,4.32,0786174366,9780786174362,eng,6,43,6,5/1/2006,Blackstone Audiobooks,2819,1,408
30639,Mere Christianity: Abolition of Man (Bonus Feature),Geoffrey Howard,4.32,0786174366,9780786174362,eng,6,43,6,5/1/2006,Blackstone Audiobooks,6602,1,408
30639,Mere Christianity: Abolition of Man (Bonus Feature),Robert Whitefield,4.32,0786174366,9780786174362,eng,6,43,6,5/1/2006,Blackstone Audiobooks,6603,1,408
30639,Mere Christianity: Abolition of Man (Bonus Feature),Robert Whitfield,4.32,0786174366,9780786174362,eng,6,43,6,5/1/2006,Blackstone Audiobooks,4089,1,408
30645,The Art of Listening,Erich Fromm,4.12,0826411320,9780826411327,eng,204,290,16,9/1/1998,Bloomsbury Academic,1500,1,269
30645,The Art of Listening,Rainer Funk,4.12,0826411320,9780826411327,eng,204,290,16,9/1/1998,Bloomsbury Academic,3501,1,269
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm,4.07,082641897X,9780826418975,eng,152,285,20,12/17/2006,Bloomsbury,1500,1,437
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm,4.07,082641897X,9780826418975,eng,152,285,20,12/17/2006,Continuum,1500,1,206
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Rainer Funk,4.07,082641897X,9780826418975,eng,152,285,20,12/17/2006,Bloomsbury,3501,1,437
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Rainer Funk,4.07,082641897X,9780826418975,eng,152,285,20,12/17/2006,Continuum,3501,1,206
30651,The Art of Loving by Erich Fromm: A True Story of a Japanese Woman,Lala Okamoto,1.67,4990327500,9784990327507,eng,227,3,2,10/31/2006,Intercultural Publishing,6604,1,1611
30652,Marx's Concept of Man,Erich Fromm,4.02,0826477917,9780826477910,eng,224,556,36,12/9/2004,Bloomsbury Academic,1500,1,269
30652,Marx's Concept of Man,T.B. Bottomore,4.02,0826477917,9780826477910,eng,224,556,36,12/9/2004,Bloomsbury Academic,6605,1,269
30658,Meditations on First Philosophy,René Descartes,3.71,0872201929,9780872201927,eng,59,16700,353,10/1/1993,Hackett Publishing Company  Inc.,6606,1,210
30658,Meditations on First Philosophy,Donald A. Cress,3.71,0872201929,9780872201927,eng,59,16700,353,10/1/1993,Hackett Publishing Company  Inc.,6091,1,210
30659,Meditations,Marcus Aurelius,4.23,0140449337,9780140449334,eng,303,76332,3206,4/27/2006,Penguin Books,6607,1,55
30659,Meditations,Martin Hammond,4.23,0140449337,9780140449334,eng,303,76332,3206,4/27/2006,Penguin Books,6608,1,55
30659,Meditations,Albert Wittstock,4.23,0140449337,9780140449334,eng,303,76332,3206,4/27/2006,Penguin Books,6609,1,55
30659,Meditations,Diskin Clay,4.23,0140449337,9780140449334,eng,303,76332,3206,4/27/2006,Penguin Books,2412,1,55
30666,Gulliver's Travels,Jonathan Swift,3.57,9810549415,9789810549411,eng,148,7,0,7/1/2007,YoungJin Singapore Pte. Ltd.,785,1,1612
